file path,copyright
fossology-01-07-2021/src/spdx2/agent/template/dep5-copyright-package.twig,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/spdx2/agent/template/dep5-copyright-document.twig,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/spdx2/agent/spdx2utils.php,"Copyright (C) 2016, Siemens AG"
fossology-01-07-2021/src/spdx2/agent/services.php,Copyright (C) Siemens AG 2015
fossology-01-07-2021/src/spdx2/agent/Makefile,Copyright (C) Siemens AG 2015
fossology-01-07-2021/src/spdx2/agent/version.php.in,Copyright (C) Siemens AG 2015
fossology-01-07-2021/src/spdx2/Makefile,Copyright (C) Siemens AG 2015
fossology-01-07-2021/src/spdx2/spdx2.conf,Copyright (C) Siemens AG 2015
fossology-01-07-2021/src/spdx2/ui/SpdxTwoAgentPlugin.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/spdx2/ui/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/spdx2/ui/SpdxTwoGeneratorUi.php,Copyright (C) 2015-2018 Siemens AG
fossology-01-07-2021/src/spdx2/ui/DepFiveAgentPlugin.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/spdx2/ui/SpdxTwoTagValueAgentPlugin.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/wget_agent/agent_tests/Unit/wget_agent/testUtilities.c,"Copyright (C) 2011-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/agent_tests/Unit/wget_agent/testGetURL.c,"Copyright (C) 2011-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/agent_tests/Unit/testRun.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/agent_tests/Unit/testRun.h,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/agent_tests/Unit/utility.h,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/agent_tests/Unit/utility.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/agent_tests/Functional/cliParamsTest4WgetAgent.php,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/agent_tests/Functional/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/mod_deps,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/ui/Makefile,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/wget_agent/ui/wget_agent.php,"Copyright (C) 2012-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ojo/agent_tests/Makefile,Copyright (C) Siemens AG 2019
fossology-01-07-2021/src/ojo/agent_tests/Unit/run_tests.cc,"Copyright (C) 2019, Siemens AG"
fossology-01-07-2021/src/ojo/agent_tests/Unit/Makefile,Copyright (C) Siemens AG 2019
fossology-01-07-2021/src/ojo/agent_tests/Functional/SchedulerTestRunner.php,"Copyright (C) 2019, Siemens AG"
fossology-01-07-2021/src/ojo/agent_tests/Functional/SchedulerTestRunnerCli.php,"Copyright (C) 2019, Siemens AG"
fossology-01-07-2021/src/ojo/agent_tests/Functional/Makefile,Copyright (C) Siemens AG 2019
fossology-01-07-2021/src/ojo/agent_tests/Functional/SchedulerTestRunnerScheduler.php,"Copyright (C) 2019, Siemens AG"
fossology-01-07-2021/src/ojo/agent/directoryScan.cc,"Copyright (C) 2019, Siemens AG"
fossology-01-07-2021/src/ojo/agent/directoryScan.hpp,"Copyright (C) 2019, Siemens AG"
fossology-01-07-2021/src/ojo/Makefile,Copyright (C) Siemens AG 2019
fossology-01-07-2021/src/ojo/ui/Makefile,Copyright (C) Siemens AG 2019
fossology-01-07-2021/src/reuser/agent_tests/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/deciderjob/agent_tests/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/deciderjob/agent_tests/Functional/SchedulerTestRunnerMock.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/deciderjob/agent_tests/Functional/SchedulerTestRunner.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/deciderjob/agent_tests/Functional/SchedulerTestRunnerCli.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/deciderjob/agent_tests/Functional/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/decider/agent_tests/Functional/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/deciderjob/agent/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/deciderjob/agent/deciderjob.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/deciderjob/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/deciderjob/ui/DeciderJobAgentPlugin.php,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/deciderjob/ui/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/ninka/agent_tests/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/ninka/agent_tests/Unit/run_tests.cc,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent_tests/Unit/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/ninka/agent_tests/Unit/test_ninkawrapper.cc,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent_tests/Functional/schedulerTest.php,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent_tests/Functional/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/ninka/agent/state.cc,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/ninka.hpp,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/licensematch.hpp,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/ninkawrapper.cc,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/databasehandler.hpp,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/ninka.cc,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/databasehandler.cc,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/utils.cc,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/utils.hpp,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/Makefile,Copyright (C) Siemens AG 2014-2015
fossology-01-07-2021/src/ninka/agent/state.hpp,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/ninkawrapper.hpp,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/agent/licensematch.cc,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/Makefile,Copyright (C) Siemens AG 2014-2015
fossology-01-07-2021/src/ninka/ui/agent-ninka.php,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ninka/ui/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/decider/agent_tests/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/decider/agent_tests/Unit/DeciderAgentTest.php,"Copyright (C) 2015, Siemens AG"
fossology-01-07-2021/src/decider/agent_tests/Functional/SchedulerTestRunnerMock.php,"Copyright (C) 2014-2018, Siemens AG"
fossology-01-07-2021/src/decider/agent_tests/Functional/SchedulerTestRunner.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/decider/agent_tests/Functional/HelperPluginMock.php,"Copyright (C) 2015, Siemens AG"
fossology-01-07-2021/src/decider/agent_tests/Functional/SchedulerTestRunnerCli.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/decider/agent/decider.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/decider/agent/Makefile,Copyright (C) Siemens AG 2014-2015
fossology-01-07-2021/src/decider/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/decider/ui/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/monk/agent_tests/Makefile,Copyright (C) Siemens AG 2015
fossology-01-07-2021/src/monk/agent_tests/Unit/test_serialize.c,"Copyright (C) 2018, TNG Technology Consulting GmbH"
fossology-01-07-2021/src/monk/agent_tests/Unit/test_hash.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent_tests/Unit/test_license.c,"Copyright (C) 2013-2017, Siemens AG"
fossology-01-07-2021/src/monk/agent_tests/Unit/test_file_operations.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent_tests/Unit/test_highlight.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent_tests/Unit/test_string_operations.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent_tests/Unit/test_diff.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent_tests/Unit/Makefile,"Copyright (C) Siemens AG 2014, 2015"
fossology-01-07-2021/src/monk/agent_tests/Unit/test_database.c,"Copyright (C) 2013-2017, Siemens AG"
fossology-01-07-2021/src/monk/agent_tests/Unit/run_tests.c,"Copyright (C) 2013-2015, Siemens AG"
fossology-01-07-2021/src/monk/agent_tests/Unit/test_match.c,"Copyright (C) 2013-2015, Siemens AG"
fossology-01-07-2021/src/monk/agent_tests/Unit/test_encoding.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent_tests/Functional/Makefile,Copyright (C) Siemens AG 2014-2015
fossology-01-07-2021/src/monk/agent/encoding.h,"Copyright (C) 2015, Siemens AG"
fossology-01-07-2021/src/monk/agent/string_operations.h,"Copyright (C) 2013-2015, Siemens AG"
fossology-01-07-2021/src/monk/agent/string_operations.c,"Copyright (C) 2013-2015, Siemens AG"
fossology-01-07-2021/src/monk/agent/diff.h,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/serialize.c,"Copyright (C) 2018, TNG Technology Consulting GmbH"
fossology-01-07-2021/src/monk/agent/cli.h,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/common.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/cli.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/buildSquareVisitor.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/file_operations.h,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/diff.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/match.h,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/genSquareVisitor,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/hash.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/license.h,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/encoding.c,"Copyright (C) 2015, Siemens AG"
fossology-01-07-2021/src/monk/agent/serialize.h,"Copyright (C) 2018, TNG Technology Consulting GmbH"
fossology-01-07-2021/src/monk/agent/license.c,"Copyright (C) 2013-2015, Siemens AG"
fossology-01-07-2021/src/monk/agent/_squareVisitor.h.pre,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/monk/agent/Makefile,Copyright (C) Siemens AG 2014-2015
fossology-01-07-2021/src/monk/agent/scheduler.h,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/file_operations.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/highlight.c,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/hash.h,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/common.h,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/agent/highlight.h,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/monk/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/monk/ui/oneshot.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/monk/ui/admin-monk-revision.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/monk/ui/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/monk/ui/agent-monk-bulk.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/monk/ui/agent-monk-bulk.php,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/reuser/agent_tests/Functional/SchedulerTestRunner.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/reuser/agent_tests/Functional/SchedulerTestRunnerCli.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/reuser/agent_tests/Functional/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/reuser/agent/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/reuser/agent/reuser.php,"Copyright (C) 2014-2018, Siemens AG Author: Daniele Fognini, Andreas Würl"
fossology-01-07-2021/src/reuser/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/reuser/ui/template/reuse-folder.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/reuser/ui/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/srcdocs/Makefile,"Copyright (C) 2011-2015 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent_tests/Unit/finder/testDBLoadMime.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent_tests/Unit/finder/testOtheFunctions.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent_tests/Unit/finder/testDBFindMime.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent_tests/Unit/finder/testDBCheckMime.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent_tests/Unit/testRun.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent_tests/Unit/testRun.c,Copyright (C) 2018 Siemens AG
fossology-01-07-2021/src/mimetype/agent_tests/Unit/testRun.h,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent_tests/Unit/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent_tests/Functional/cliParamsTest4Mimetype.php,"Copyright (C) 2011-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent_tests/Functional/cliParamsTest4Mimetype.php,Copyright (C) 2018 Siemens AG
fossology-01-07-2021/src/mimetype/agent_tests/Functional/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/mod_deps,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent/finder.c,"Copyright (C) 2011-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent/finder.h,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent/Makefile,"Copyright (C) 2008-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/agent/mimetype.c,"Copyright (C) 2007-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/ui/agent-mimetype.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/mimetype/ui/agent-mimetype.php,"Copyright (C) 2015, Siemens AG"
fossology-01-07-2021/src/mimetype/ui/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/copyright/agent_tests/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/copyright/agent_tests/Unit/test_regexConfProvider.cc,"Copyright (C) 2015, Siemens AG Author: Maximilian Huber"
fossology-01-07-2021/src/copyright/agent_tests/Unit/run_tests.cc,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/copyright/agent_tests/Unit/test_regex.cc,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/copyright/agent_tests/Unit/test_accuracy.cc,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/copyright/agent_tests/Functional/cli_test.sh,"Copyright (C) 2013-2015, 2018 Siemens AG"
fossology-01-07-2021/src/copyright/agent_tests/Functional/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/copyright/agent/regscan.cc,"Copyright (C) 2015, Siemens AG Author: Florian Krügel"
fossology-01-07-2021/src/copyright/agent/directoryScan.cc,"Copyright (C) 2019, Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>"
fossology-01-07-2021/src/copyright/agent/regexConfProvider.hpp,"Copyright (C) 2015, Siemens AG Author: Maximilian Huber"
fossology-01-07-2021/src/copyright/agent/regscan.hpp,"Copyright (C) 2015, Siemens AG Author: Florian Krügel"
fossology-01-07-2021/src/copyright/agent/ecc.conf,"Copyright (C) Siemens AG 2015, maximilian.huber@tngtech.com"
fossology-01-07-2021/src/copyright/agent/directoryScan.hpp,"Copyright (C) 2019, Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>"
fossology-01-07-2021/src/copyright/agent/copyscan.hpp,"Copyright (C) 2015, Siemens AG Author: Florian Krügel"
fossology-01-07-2021/src/copyright/agent/identity.hpp,"Copyright (C) 2014, 2018, Siemens AG Author: Daniele Fognini, anupam.ghosh@siemens.com"
fossology-01-07-2021/src/copyright/agent/copyscan.cc,"Copyright (C) 2015, Siemens AG Author: Florian Krügel"
fossology-01-07-2021/src/copyright/agent/regexConfParser.cc,"Copyright (C) 2015, Siemens AG Author: Maximilian Huber"
fossology-01-07-2021/src/copyright/agent/scanners.hpp,"Copyright (C) 2015, Siemens AG Author: Florian Krügel"
fossology-01-07-2021/src/copyright/agent/keyword.conf,Copyright (C) Siemens AG 2018
fossology-01-07-2021/src/copyright/agent/scanners.cc,"Copyright (C) 2015, Siemens AG Author: Florian Krügel"
fossology-01-07-2021/src/copyright/agent/regex.hpp,"Copyright (C) 2014, Siemens AG Author: Daniele Fognini, Cedric Bodet, Johannes Najjar"
fossology-01-07-2021/src/copyright/agent/regexConfParser.hpp,"Copyright (C) 2015, Siemens AG Author: Maximilian Huber"
fossology-01-07-2021/src/copyright/agent/copyright.hpp,"Copyright (C) 2013-2014, Siemens AG Author: Daniele Fognini, Andreas Wuerl"
fossology-01-07-2021/src/copyright/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/copyright/ui/oneshot.php,"Copyright (C) 2010-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/copyright/ui/CopyrightView.php,"Copyright (C) 2014-2015, Siemens AG Author: Johannes Najjar"
fossology-01-07-2021/src/copyright/ui/Xpview.php,"Copyright (C) 2014-2015, Siemens AG Author: Johannes Najjar"
fossology-01-07-2021/src/copyright/ui/template/ui-cp-view.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/copyright/ui/template/emailhist_tables.html.twig,Copyright (C) 2014-2017 Siemens AG
fossology-01-07-2021/src/copyright/ui/template/copyrighthist_tables.html.twig,"Copyright (C) 2014-2017,2019 Siemens AG"
fossology-01-07-2021/src/copyright/ui/library.php,"Copyright (C) 2010-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/copyright/ui/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/copyright/ui/EccView.php,"Copyright (C) 2014-2015, Siemens AG Author: Johannes Najjar"
fossology-01-07-2021/src/copyright/ui/KeywordView.php,"Copyright (C) 2018, Siemens AG"
fossology-01-07-2021/src/unifiedreport/agent_tests/Makefile,Copyright (C) Siemens AG 2017
fossology-01-07-2021/src/unifiedreport/agent_tests/Functional/SchedulerTestRunner.php,"Copyright (C) 2017, Siemens AG"
fossology-01-07-2021/src/unifiedreport/agent_tests/Functional/SchedulerTestRunnerCli.php,"Copyright (C) 2017, Siemens AG"
fossology-01-07-2021/src/unifiedreport/agent_tests/Functional/schedulerTest.php,"Copyright (C) 2015, Siemens AG"
fossology-01-07-2021/src/unifiedreport/agent_tests/Functional/Makefile,Copyright (C) Siemens AG 2017
fossology-01-07-2021/src/unifiedreport/Makefile,Copyright (C) Siemens AG 2017
fossology-01-07-2021/src/unifiedreport/ui/agent-report.php,"Copyright (C) 2017, Siemens AG"
fossology-01-07-2021/src/unifiedreport/ui/agent-foreport.php,"Copyright (C) 2017, Siemens AG"
fossology-01-07-2021/src/unifiedreport/ui/Makefile,Copyright (C) Siemens AG 2017
fossology-01-07-2021/src/testing/utils/testCleanUp.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/wait4jobs.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/CreateTestUser.sh,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/createTestFiles.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/cleanRF.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/printUrlTbl.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/createUIUsers.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/simpleUi-users.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/upl1File.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/RemoveTestUser.sh,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/Install.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/printLicTbl.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/checkConfig.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/uploadUnpack.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/libCopyRight.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/installTestData.sh,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/fo-runTests.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/uplTestData.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/BuildandInstall.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/lnfo-runTests.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/configTestEnv.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/upload1File.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/uploadTestData.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/makeDbUser,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/createRC.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/Nightly.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/utils/checkOutSrcs.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/unit/runPkgUnitTests,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/unit/runAgentUnit.php,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/unit/genUnitTestsResult,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/reports/textReport.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/reports/xml2html.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/performance/drawline,"Copyright (C) 2008-2015 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/performance/getresult,"Copyright (C) 2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/performance/stress,"Copyright (C) 2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/templates/PHPUnit/templatePHPUnit.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/templates/simpletest/SampleTestRunner.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/templates/simpletest/myrun.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/templates/simpletest/templateTest.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/templates/simpletest/mytest.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/templates/simpletest/runtemplate.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/mailTo.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/funcTests.ini,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/licenseText.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/testing/dataFiles/licenseText.php,"Copyright (C) 1992, 2006, 2007 Free Software Foundation, Inc."
fossology-01-07-2021/src/testing/dataFiles/licenseText.php,"Copyright (C) 1992, 2006, 2007 Free Software Foundation, Inc."
fossology-01-07-2021/src/testing/dataFiles/unitTests.ini,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/utils/fedora/clean-tars.php,"Copyright (C) 2007 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/utils/fedora/tarup-fedora.pl,"Copyright (C) 2007 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/utils/freshmeat/ReadMe,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/utils/freshmeat/Classes/FreshmeatRdfs.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/utils/freshmeat/Classes/GetFreshmeatRdf.php,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/utils/freshmeat/mktop1k.pod,"Copyright (C) 2007 Hewlett-Packard Development Company, L.P."
